period_start_hh,period_start_m,period_dayweek,slot,temp,dwpt,rhum,wspd
12,42,5,C,23.0,20.0,83.0,18.0
12,44,5,C,23.0,20.0,83.0,18.0
12,46,5,C,23.0,20.0,83.0,18.0
12,48,5,C,23.0,20.0,83.0,18.0
12,50,5,C,23.0,20.0,83.0,18.0
12,52,5,C,23.0,20.0,83.0,18.0
12,54,5,C,23.0,20.0,83.0,18.0
12,56,5,C,23.0,20.0,83.0,18.0
12,58,5,C,23.0,20.0,83.0,18.0
03,00,5,A,24.0,19.1,74.0,3.6
03,02,5,A,24.0,19.1,74.0,3.6
03,04,5,A,24.0,19.1,74.0,3.6
03,06,5,A,24.0,19.1,74.0,3.6
03,08,5,A,24.0,19.1,74.0,3.6
03,10,5,A,24.0,19.1,74.0,3.6
03,12,5,A,24.0,19.1,74.0,3.6
03,14,5,A,24.0,19.1,74.0,3.6
03,16,5,A,24.0,19.1,74.0,3.6
03,18,5,A,24.0,19.1,74.0,3.6
03,20,5,A,24.0,19.1,74.0,3.6
03,22,5,A,24.0,19.1,74.0,3.6
03,24,5,A,24.0,19.1,74.0,3.6
03,26,5,A,24.0,19.1,74.0,3.6
03,28,5,A,24.0,19.1,74.0,3.6
03,30,5,A,24.0,19.1,74.0,3.6
03,32,5,A,24.0,19.1,74.0,3.6
03,34,5,A,24.0,19.1,74.0,3.6
03,36,5,A,24.0,19.1,74.0,3.6
03,38,5,A,24.0,19.1,74.0,3.6
03,40,5,A,24.0,19.1,74.0,3.6
03,42,5,A,24.0,19.1,74.0,3.6
03,44,5,A,24.0,19.1,74.0,3.6
03,46,5,A,24.0,19.1,74.0,3.6
03,48,5,A,24.0,19.1,74.0,3.6
03,50,5,A,24.0,19.1,74.0,3.6
03,52,5,A,24.0,19.1,74.0,3.6
03,54,5,A,24.0,19.1,74.0,3.6
03,56,5,A,24.0,19.1,74.0,3.6
03,58,5,A,24.0,19.1,74.0,3.6
04,00,5,A,25.0,18.0,65.0,0.0
04,02,5,A,25.0,18.0,65.0,0.0
04,04,5,A,25.0,18.0,65.0,0.0
04,06,5,A,25.0,18.0,65.0,0.0
04,08,5,A,25.0,18.0,65.0,0.0
04,10,5,A,25.0,18.0,65.0,0.0
04,12,5,A,25.0,18.0,65.0,0.0
04,14,5,A,25.0,18.0,65.0,0.0
04,16,5,A,25.0,18.0,65.0,0.0
04,18,5,A,25.0,18.0,65.0,0.0
04,20,5,A,25.0,18.0,65.0,0.0
04,22,5,A,25.0,18.0,65.0,0.0
04,24,5,A,25.0,18.0,65.0,0.0
04,26,5,A,25.0,18.0,65.0,0.0
04,28,5,A,25.0,18.0,65.0,0.0
04,30,5,A,25.0,18.0,65.0,0.0
04,32,5,A,25.0,18.0,65.0,0.0
04,34,5,A,25.0,18.0,65.0,0.0
04,36,5,A,25.0,18.0,65.0,0.0
04,38,5,A,25.0,18.0,65.0,0.0
04,40,5,A,25.0,18.0,65.0,0.0
04,42,5,A,25.0,18.0,65.0,0.0
04,44,5,A,25.0,18.0,65.0,0.0
04,46,5,A,25.0,18.0,65.0,0.0
04,48,5,A,25.0,18.0,65.0,0.0
04,50,5,A,25.0,18.0,65.0,0.0
04,52,5,A,25.0,18.0,65.0,0.0
04,54,5,A,25.0,18.0,65.0,0.0
04,56,5,A,25.0,18.0,65.0,0.0
04,58,5,A,25.0,18.0,65.0,0.0
08,00,5,B,29.0,18.2,52.0,3.6
08,02,5,B,29.0,18.2,52.0,3.6
08,04,5,B,29.0,18.2,52.0,3.6
08,06,5,B,29.0,18.2,52.0,3.6
08,08,5,B,29.0,18.2,52.0,3.6
08,10,5,B,29.0,18.2,52.0,3.6
08,12,5,B,29.0,18.2,52.0,3.6
08,14,5,B,29.0,18.2,52.0,3.6
08,16,5,B,29.0,18.2,52.0,3.6
08,18,5,B,29.0,18.2,52.0,3.6
08,20,5,B,29.0,18.2,52.0,3.6
08,22,5,B,29.0,18.2,52.0,3.6
08,24,5,B,29.0,18.2,52.0,3.6
08,26,5,B,29.0,18.2,52.0,3.6
08,28,5,B,29.0,18.2,52.0,3.6
08,30,5,B,29.0,18.2,52.0,3.6
08,32,5,B,29.0,18.2,52.0,3.6
08,34,5,B,29.0,18.2,52.0,3.6
08,36,5,B,29.0,18.2,52.0,3.6
08,38,5,B,29.0,18.2,52.0,3.6
08,40,5,B,29.0,18.2,52.0,3.6
08,42,5,B,29.0,18.2,52.0,3.6
08,44,5,B,29.0,18.2,52.0,3.6
08,46,5,B,29.0,18.2,52.0,3.6
08,48,5,B,29.0,18.2,52.0,3.6
08,50,5,B,29.0,18.2,52.0,3.6
08,52,5,B,29.0,18.2,52.0,3.6
08,54,5,B,29.0,18.2,52.0,3.6
08,56,5,B,29.0,18.2,52.0,3.6
08,58,5,B,29.0,18.2,52.0,3.6
09,00,5,B,27.0,18.0,58.0,14.4
09,02,5,B,27.0,18.0,58.0,14.4
09,04,5,B,27.0,18.0,58.0,14.4
09,06,5,B,27.0,18.0,58.0,14.4
09,08,5,B,27.0,18.0,58.0,14.4
09,10,5,B,27.0,18.0,58.0,14.4
09,12,5,B,27.0,18.0,58.0,14.4
09,14,5,B,27.0,18.0,58.0,14.4
09,16,5,B,27.0,18.0,58.0,14.4
09,18,5,B,27.0,18.0,58.0,14.4
09,20,5,B,27.0,18.0,58.0,14.4
09,22,5,B,27.0,18.0,58.0,14.4
09,24,5,B,27.0,18.0,58.0,14.4
09,26,5,B,27.0,18.0,58.0,14.4
09,28,5,B,27.0,18.0,58.0,14.4
09,30,5,B,27.0,18.0,58.0,14.4
09,32,5,B,27.0,18.0,58.0,14.4
09,34,5,B,27.0,18.0,58.0,14.4
09,36,5,B,27.0,18.0,58.0,14.4
09,38,5,B,27.0,18.0,58.0,14.4
09,40,5,B,27.0,18.0,58.0,14.4
09,42,5,B,27.0,18.0,58.0,14.4
09,44,5,B,27.0,18.0,58.0,14.4
09,46,5,B,27.0,18.0,58.0,14.4
09,48,5,B,27.0,18.0,58.0,14.4
09,50,5,B,27.0,18.0,58.0,14.4
09,52,5,B,27.0,18.0,58.0,14.4
09,54,5,B,27.0,18.0,58.0,14.4
09,56,5,B,27.0,18.0,58.0,14.4
09,58,5,B,27.0,18.0,58.0,14.4
12,00,5,C,23.0,20.0,83.0,18.0
12,02,5,C,23.0,20.0,83.0,18.0
12,04,5,C,23.0,20.0,83.0,18.0
12,06,5,C,23.0,20.0,83.0,18.0
12,08,5,C,23.0,20.0,83.0,18.0
12,10,5,C,23.0,20.0,83.0,18.0
12,12,5,C,23.0,20.0,83.0,18.0
12,14,5,C,23.0,20.0,83.0,18.0
12,16,5,C,23.0,20.0,83.0,18.0
12,18,5,C,23.0,20.0,83.0,18.0
12,20,5,C,23.0,20.0,83.0,18.0
12,22,5,C,23.0,20.0,83.0,18.0
12,24,5,C,23.0,20.0,83.0,18.0
12,26,5,C,23.0,20.0,83.0,18.0
12,28,5,C,23.0,20.0,83.0,18.0
12,30,5,C,23.0,20.0,83.0,18.0
12,32,5,C,23.0,20.0,83.0,18.0
12,34,5,C,23.0,20.0,83.0,18.0
12,36,5,C,23.0,20.0,83.0,18.0
12,38,5,C,23.0,20.0,83.0,18.0
12,40,5,C,23.0,20.0,83.0,18.0
12,42,5,C,23.0,20.0,83.0,18.0
12,44,5,C,23.0,20.0,83.0,18.0
12,46,5,C,23.0,20.0,83.0,18.0
12,48,5,C,23.0,20.0,83.0,18.0
12,50,5,C,23.0,20.0,83.0,18.0
12,52,5,C,23.0,20.0,83.0,18.0
12,54,5,C,23.0,20.0,83.0,18.0
12,56,5,C,23.0,20.0,83.0,18.0
12,58,5,C,23.0,20.0,83.0,18.0
03,00,6,A,27.0,19.1,62.0,3.6
03,02,6,A,27.0,19.1,62.0,3.6
03,04,6,A,27.0,19.1,62.0,3.6
03,06,6,A,27.0,19.1,62.0,3.6
03,08,6,A,27.0,19.1,62.0,3.6
03,10,6,A,27.0,19.1,62.0,3.6
03,12,6,A,27.0,19.1,62.0,3.6
03,14,6,A,27.0,19.1,62.0,3.6
03,16,6,A,27.0,19.1,62.0,3.6
03,18,6,A,27.0,19.1,62.0,3.6
03,20,6,A,27.0,19.1,62.0,3.6
03,22,6,A,27.0,19.1,62.0,3.6
03,24,6,A,27.0,19.1,62.0,3.6
03,26,6,A,27.0,19.1,62.0,3.6
03,28,6,A,27.0,19.1,62.0,3.6
03,30,6,A,27.0,19.1,62.0,3.6
03,32,6,A,27.0,19.1,62.0,3.6
03,34,6,A,27.0,19.1,62.0,3.6
03,36,6,A,27.0,19.1,62.0,3.6
03,38,6,A,27.0,19.1,62.0,3.6
03,40,6,A,27.0,19.1,62.0,3.6
03,42,6,A,27.0,19.1,62.0,3.6
03,44,6,A,27.0,19.1,62.0,3.6
03,46,6,A,27.0,19.1,62.0,3.6
03,48,6,A,27.0,19.1,62.0,3.6
03,50,6,A,27.0,19.1,62.0,3.6
03,52,6,A,27.0,19.1,62.0,3.6
03,54,6,A,27.0,19.1,62.0,3.6
03,56,6,A,27.0,19.1,62.0,3.6
03,58,6,A,27.0,19.1,62.0,3.6
04,00,6,A,29.0,18.2,52.0,3.6
04,02,6,A,29.0,18.2,52.0,3.6
04,04,6,A,29.0,18.2,52.0,3.6
04,06,6,A,29.0,18.2,52.0,3.6
04,08,6,A,29.0,18.2,52.0,3.6
04,10,6,A,29.0,18.2,52.0,3.6
04,12,6,A,29.0,18.2,52.0,3.6
04,14,6,A,29.0,18.2,52.0,3.6
04,16,6,A,29.0,18.2,52.0,3.6
04,18,6,A,29.0,18.2,52.0,3.6
04,20,6,A,29.0,18.2,52.0,3.6
04,22,6,A,29.0,18.2,52.0,3.6
04,24,6,A,29.0,18.2,52.0,3.6
04,26,6,A,29.0,18.2,52.0,3.6
04,28,6,A,29.0,18.2,52.0,3.6
04,30,6,A,29.0,18.2,52.0,3.6
04,32,6,A,29.0,18.2,52.0,3.6
04,34,6,A,29.0,18.2,52.0,3.6
04,36,6,A,29.0,18.2,52.0,3.6
04,38,6,A,29.0,18.2,52.0,3.6
04,40,6,A,29.0,18.2,52.0,3.6
04,42,6,A,29.0,18.2,52.0,3.6
04,44,6,A,29.0,18.2,52.0,3.6
04,46,6,A,29.0,18.2,52.0,3.6
04,48,6,A,29.0,18.2,52.0,3.6
04,50,6,A,29.0,18.2,52.0,3.6
04,52,6,A,29.0,18.2,52.0,3.6
04,54,6,A,29.0,18.2,52.0,3.6
04,56,6,A,29.0,18.2,52.0,3.6
04,58,6,A,29.0,18.2,52.0,3.6
08,00,6,B,31.0,15.8,40.0,10.8
08,02,6,B,31.0,15.8,40.0,10.8
08,04,6,B,31.0,15.8,40.0,10.8
08,06,6,B,31.0,15.8,40.0,10.8
08,08,6,B,31.0,15.8,40.0,10.8
08,10,6,B,31.0,15.8,40.0,10.8
08,12,6,B,31.0,15.8,40.0,10.8
08,14,6,B,31.0,15.8,40.0,10.8
08,16,6,B,31.0,15.8,40.0,10.8
08,18,6,B,31.0,15.8,40.0,10.8
08,20,6,B,31.0,15.8,40.0,10.8
08,22,6,B,31.0,15.8,40.0,10.8
08,24,6,B,31.0,15.8,40.0,10.8
08,26,6,B,31.0,15.8,40.0,10.8
08,28,6,B,31.0,15.8,40.0,10.8
08,30,6,B,31.0,15.8,40.0,10.8
08,32,6,B,31.0,15.8,40.0,10.8
08,34,6,B,31.0,15.8,40.0,10.8
08,36,6,B,31.0,15.8,40.0,10.8
08,38,6,B,31.0,15.8,40.0,10.8
08,40,6,B,31.0,15.8,40.0,10.8
08,42,6,B,31.0,15.8,40.0,10.8
08,44,6,B,31.0,15.8,40.0,10.8
08,46,6,B,31.0,15.8,40.0,10.8
08,48,6,B,31.0,15.8,40.0,10.8
08,50,6,B,31.0,15.8,40.0,10.8
08,52,6,B,31.0,15.8,40.0,10.8
08,54,6,B,31.0,15.8,40.0,10.8
08,56,6,B,31.0,15.8,40.0,10.8
08,58,6,B,31.0,15.8,40.0,10.8
09,00,6,B,30.0,17.1,46.0,10.8
09,02,6,B,30.0,17.1,46.0,10.8
09,04,6,B,30.0,17.1,46.0,10.8
09,06,6,B,30.0,17.1,46.0,10.8
09,08,6,B,30.0,17.1,46.0,10.8
09,10,6,B,30.0,17.1,46.0,10.8
09,12,6,B,30.0,17.1,46.0,10.8
09,14,6,B,30.0,17.1,46.0,10.8
09,16,6,B,30.0,17.1,46.0,10.8
09,18,6,B,30.0,17.1,46.0,10.8
09,20,6,B,30.0,17.1,46.0,10.8
09,22,6,B,30.0,17.1,46.0,10.8
09,24,6,B,30.0,17.1,46.0,10.8
09,26,6,B,30.0,17.1,46.0,10.8
09,28,6,B,30.0,17.1,46.0,10.8
09,30,6,B,30.0,17.1,46.0,10.8
09,32,6,B,30.0,17.1,46.0,10.8
09,34,6,B,30.0,17.1,46.0,10.8
09,36,6,B,30.0,17.1,46.0,10.8
09,38,6,B,30.0,17.1,46.0,10.8
09,40,6,B,30.0,17.1,46.0,10.8
09,42,6,B,30.0,17.1,46.0,10.8
09,44,6,B,30.0,17.1,46.0,10.8
09,46,6,B,30.0,17.1,46.0,10.8
09,48,6,B,30.0,17.1,46.0,10.8
09,50,6,B,30.0,17.1,46.0,10.8
09,52,6,B,30.0,17.1,46.0,10.8
09,54,6,B,30.0,17.1,46.0,10.8
09,56,6,B,30.0,17.1,46.0,10.8
09,58,6,B,30.0,17.1,46.0,10.8
12,00,6,C,27.0,19.1,62.0,3.6
12,02,6,C,27.0,19.1,62.0,3.6
12,04,6,C,27.0,19.1,62.0,3.6
12,06,6,C,27.0,19.1,62.0,3.6
12,08,6,C,27.0,19.1,62.0,3.6
12,10,6,C,27.0,19.1,62.0,3.6
12,12,6,C,27.0,19.1,62.0,3.6
12,14,6,C,27.0,19.1,62.0,3.6
12,16,6,C,27.0,19.1,62.0,3.6
12,18,6,C,27.0,19.1,62.0,3.6
12,20,6,C,27.0,19.1,62.0,3.6
12,22,6,C,27.0,19.1,62.0,3.6
12,24,6,C,27.0,19.1,62.0,3.6
12,26,6,C,27.0,19.1,62.0,3.6
12,28,6,C,27.0,19.1,62.0,3.6
12,30,6,C,27.0,19.1,62.0,3.6
12,32,6,C,27.0,19.1,62.0,3.6
12,34,6,C,27.0,19.1,62.0,3.6
12,36,6,C,27.0,19.1,62.0,3.6
12,38,6,C,27.0,19.1,62.0,3.6
12,40,6,C,27.0,19.1,62.0,3.6
12,42,6,C,27.0,19.1,62.0,3.6
12,44,6,C,27.0,19.1,62.0,3.6
12,46,6,C,27.0,19.1,62.0,3.6
12,48,6,C,27.0,19.1,62.0,3.6
12,50,6,C,27.0,19.1,62.0,3.6
12,52,6,C,27.0,19.1,62.0,3.6
12,54,6,C,27.0,19.1,62.0,3.6
12,56,6,C,27.0,19.1,62.0,3.6
12,58,6,C,27.0,19.1,62.0,3.6
03,00,6,A,27.0,19.1,62.0,3.6
03,02,6,A,27.0,19.1,62.0,3.6
03,04,6,A,27.0,19.1,62.0,3.6
03,06,6,A,27.0,19.1,62.0,3.6
03,08,6,A,27.0,19.1,62.0,3.6
03,10,6,A,27.0,19.1,62.0,3.6
03,12,6,A,27.0,19.1,62.0,3.6
03,14,6,A,27.0,19.1,62.0,3.6
03,16,6,A,27.0,19.1,62.0,3.6
03,18,6,A,27.0,19.1,62.0,3.6
03,20,6,A,27.0,19.1,62.0,3.6
03,22,6,A,27.0,19.1,62.0,3.6
03,24,6,A,27.0,19.1,62.0,3.6
03,26,6,A,27.0,19.1,62.0,3.6
03,28,6,A,27.0,19.1,62.0,3.6
03,30,6,A,27.0,19.1,62.0,3.6
03,32,6,A,27.0,19.1,62.0,3.6
03,34,6,A,27.0,19.1,62.0,3.6
03,36,6,A,27.0,19.1,62.0,3.6
03,38,6,A,27.0,19.1,62.0,3.6
03,40,6,A,27.0,19.1,62.0,3.6
03,42,6,A,27.0,19.1,62.0,3.6
03,44,6,A,27.0,19.1,62.0,3.6
03,46,6,A,27.0,19.1,62.0,3.6
03,48,6,A,27.0,19.1,62.0,3.6
03,50,6,A,27.0,19.1,62.0,3.6
03,52,6,A,27.0,19.1,62.0,3.6
03,54,6,A,27.0,19.1,62.0,3.6
03,56,6,A,27.0,19.1,62.0,3.6
03,58,6,A,27.0,19.1,62.0,3.6
04,00,6,A,29.0,18.2,52.0,3.6
04,02,6,A,29.0,18.2,52.0,3.6
04,04,6,A,29.0,18.2,52.0,3.6
04,06,6,A,29.0,18.2,52.0,3.6
04,08,6,A,29.0,18.2,52.0,3.6
04,10,6,A,29.0,18.2,52.0,3.6
04,12,6,A,29.0,18.2,52.0,3.6
04,14,6,A,29.0,18.2,52.0,3.6
04,16,6,A,29.0,18.2,52.0,3.6
04,18,6,A,29.0,18.2,52.0,3.6
04,20,6,A,29.0,18.2,52.0,3.6
04,22,6,A,29.0,18.2,52.0,3.6
04,24,6,A,29.0,18.2,52.0,3.6
04,26,6,A,29.0,18.2,52.0,3.6
04,28,6,A,29.0,18.2,52.0,3.6
04,30,6,A,29.0,18.2,52.0,3.6
04,32,6,A,29.0,18.2,52.0,3.6
04,34,6,A,29.0,18.2,52.0,3.6
04,36,6,A,29.0,18.2,52.0,3.6
04,38,6,A,29.0,18.2,52.0,3.6
04,40,6,A,29.0,18.2,52.0,3.6
04,42,6,A,29.0,18.2,52.0,3.6
04,44,6,A,29.0,18.2,52.0,3.6
04,46,6,A,29.0,18.2,52.0,3.6
04,48,6,A,29.0,18.2,52.0,3.6
04,50,6,A,29.0,18.2,52.0,3.6
04,52,6,A,29.0,18.2,52.0,3.6
04,54,6,A,29.0,18.2,52.0,3.6
04,56,6,A,29.0,18.2,52.0,3.6
04,58,6,A,29.0,18.2,52.0,3.6
08,00,6,B,31.0,15.8,40.0,10.8
08,02,6,B,31.0,15.8,40.0,10.8
08,04,6,B,31.0,15.8,40.0,10.8
08,06,6,B,31.0,15.8,40.0,10.8
08,08,6,B,31.0,15.8,40.0,10.8
08,10,6,B,31.0,15.8,40.0,10.8
08,12,6,B,31.0,15.8,40.0,10.8
08,14,6,B,31.0,15.8,40.0,10.8
08,16,6,B,31.0,15.8,40.0,10.8
08,18,6,B,31.0,15.8,40.0,10.8
08,20,6,B,31.0,15.8,40.0,10.8
08,22,6,B,31.0,15.8,40.0,10.8
08,24,6,B,31.0,15.8,40.0,10.8
08,26,6,B,31.0,15.8,40.0,10.8
08,28,6,B,31.0,15.8,40.0,10.8
08,30,6,B,31.0,15.8,40.0,10.8
08,32,6,B,31.0,15.8,40.0,10.8
08,34,6,B,31.0,15.8,40.0,10.8
08,36,6,B,31.0,15.8,40.0,10.8
08,38,6,B,31.0,15.8,40.0,10.8
08,40,6,B,31.0,15.8,40.0,10.8
08,42,6,B,31.0,15.8,40.0,10.8
08,44,6,B,31.0,15.8,40.0,10.8
08,46,6,B,31.0,15.8,40.0,10.8
08,48,6,B,31.0,15.8,40.0,10.8
08,50,6,B,31.0,15.8,40.0,10.8
08,52,6,B,31.0,15.8,40.0,10.8
08,54,6,B,31.0,15.8,40.0,10.8
08,56,6,B,31.0,15.8,40.0,10.8
08,58,6,B,31.0,15.8,40.0,10.8
09,00,6,B,30.0,17.1,46.0,10.8
09,02,6,B,30.0,17.1,46.0,10.8
09,04,6,B,30.0,17.1,46.0,10.8
09,06,6,B,30.0,17.1,46.0,10.8
09,08,6,B,30.0,17.1,46.0,10.8
09,10,6,B,30.0,17.1,46.0,10.8
09,12,6,B,30.0,17.1,46.0,10.8
09,14,6,B,30.0,17.1,46.0,10.8
09,16,6,B,30.0,17.1,46.0,10.8
09,18,6,B,30.0,17.1,46.0,10.8
09,20,6,B,30.0,17.1,46.0,10.8
09,22,6,B,30.0,17.1,46.0,10.8
09,24,6,B,30.0,17.1,46.0,10.8
09,26,6,B,30.0,17.1,46.0,10.8
09,28,6,B,30.0,17.1,46.0,10.8
09,30,6,B,30.0,17.1,46.0,10.8
09,32,6,B,30.0,17.1,46.0,10.8
09,34,6,B,30.0,17.1,46.0,10.8
09,36,6,B,30.0,17.1,46.0,10.8
09,38,6,B,30.0,17.1,46.0,10.8
09,40,6,B,30.0,17.1,46.0,10.8
09,42,6,B,30.0,17.1,46.0,10.8
09,44,6,B,30.0,17.1,46.0,10.8
09,46,6,B,30.0,17.1,46.0,10.8
09,48,6,B,30.0,17.1,46.0,10.8
09,50,6,B,30.0,17.1,46.0,10.8
09,52,6,B,30.0,17.1,46.0,10.8
09,54,6,B,30.0,17.1,46.0,10.8
09,56,6,B,30.0,17.1,46.0,10.8
09,58,6,B,30.0,17.1,46.0,10.8
12,00,6,C,27.0,19.1,62.0,3.6
12,02,6,C,27.0,19.1,62.0,3.6
12,04,6,C,27.0,19.1,62.0,3.6
12,06,6,C,27.0,19.1,62.0,3.6
12,08,6,C,27.0,19.1,62.0,3.6
12,10,6,C,27.0,19.1,62.0,3.6
12,12,6,C,27.0,19.1,62.0,3.6
12,14,6,C,27.0,19.1,62.0,3.6
12,16,6,C,27.0,19.1,62.0,3.6
12,18,6,C,27.0,19.1,62.0,3.6
12,20,6,C,27.0,19.1,62.0,3.6
12,22,6,C,27.0,19.1,62.0,3.6
12,24,6,C,27.0,19.1,62.0,3.6
12,26,6,C,27.0,19.1,62.0,3.6
12,28,6,C,27.0,19.1,62.0,3.6
12,30,6,C,27.0,19.1,62.0,3.6
12,32,6,C,27.0,19.1,62.0,3.6
12,34,6,C,27.0,19.1,62.0,3.6
12,36,6,C,27.0,19.1,62.0,3.6
12,38,6,C,27.0,19.1,62.0,3.6
12,40,6,C,27.0,19.1,62.0,3.6
12,42,6,C,27.0,19.1,62.0,3.6
12,44,6,C,27.0,19.1,62.0,3.6
12,46,6,C,27.0,19.1,62.0,3.6
12,48,6,C,27.0,19.1,62.0,3.6
12,50,6,C,27.0,19.1,62.0,3.6
12,52,6,C,27.0,19.1,62.0,3.6
12,54,6,C,27.0,19.1,62.0,3.6
12,56,6,C,27.0,19.1,62.0,3.6
12,58,6,C,27.0,19.1,62.0,3.6
03,00,0,A,26.0,18.9,65.0,7.2
03,02,0,A,26.0,18.9,65.0,7.2
03,04,0,A,26.0,18.9,65.0,7.2
03,06,0,A,26.0,18.9,65.0,7.2
03,08,0,A,26.0,18.9,65.0,7.2
03,10,0,A,26.0,18.9,65.0,7.2
03,12,0,A,26.0,18.9,65.0,7.2
03,14,0,A,26.0,18.9,65.0,7.2
03,16,0,A,26.0,18.9,65.0,7.2
03,18,0,A,26.0,18.9,65.0,7.2
03,20,0,A,26.0,18.9,65.0,7.2
03,22,0,A,26.0,18.9,65.0,7.2
03,24,0,A,26.0,18.9,65.0,7.2
03,26,0,A,26.0,18.9,65.0,7.2
03,28,0,A,26.0,18.9,65.0,7.2
03,30,0,A,26.0,18.9,65.0,7.2
03,32,0,A,26.0,18.9,65.0,7.2
03,34,0,A,26.0,18.9,65.0,7.2
03,36,0,A,26.0,18.9,65.0,7.2
03,38,0,A,26.0,18.9,65.0,7.2
03,40,0,A,26.0,18.9,65.0,7.2
03,42,0,A,26.0,18.9,65.0,7.2
03,44,0,A,26.0,18.9,65.0,7.2
03,46,0,A,26.0,18.9,65.0,7.2
03,48,0,A,26.0,18.9,65.0,7.2
03,50,0,A,26.0,18.9,65.0,7.2
03,52,0,A,26.0,18.9,65.0,7.2
03,54,0,A,26.0,18.9,65.0,7.2
03,56,0,A,26.0,18.9,65.0,7.2
03,58,0,A,26.0,18.9,65.0,7.2
04,00,0,A,28.0,20.0,62.0,7.2
04,02,0,A,28.0,20.0,62.0,7.2
04,04,0,A,28.0,20.0,62.0,7.2
04,06,0,A,28.0,20.0,62.0,7.2
04,08,0,A,28.0,20.0,62.0,7.2
04,10,0,A,28.0,20.0,62.0,7.2
04,12,0,A,28.0,20.0,62.0,7.2
04,14,0,A,28.0,20.0,62.0,7.2
04,16,0,A,28.0,20.0,62.0,7.2
04,18,0,A,28.0,20.0,62.0,7.2
04,20,0,A,28.0,20.0,62.0,7.2
04,22,0,A,28.0,20.0,62.0,7.2
04,24,0,A,28.0,20.0,62.0,7.2
04,26,0,A,28.0,20.0,62.0,7.2
04,28,0,A,28.0,20.0,62.0,7.2
04,30,0,A,28.0,20.0,62.0,7.2
04,32,0,A,28.0,20.0,62.0,7.2
04,34,0,A,28.0,20.0,62.0,7.2
04,36,0,A,28.0,20.0,62.0,7.2
04,38,0,A,28.0,20.0,62.0,7.2
04,40,0,A,28.0,20.0,62.0,7.2
04,42,0,A,28.0,20.0,62.0,7.2
04,44,0,A,28.0,20.0,62.0,7.2
04,46,0,A,28.0,20.0,62.0,7.2
04,48,0,A,28.0,20.0,62.0,7.2
04,50,0,A,28.0,20.0,62.0,7.2
04,52,0,A,28.0,20.0,62.0,7.2
04,54,0,A,28.0,20.0,62.0,7.2
04,56,0,A,28.0,20.0,62.0,7.2
04,58,0,A,28.0,20.0,62.0,7.2
08,00,0,B,26.0,18.9,65.0,14.4
08,02,0,B,26.0,18.9,65.0,14.4
08,04,0,B,26.0,18.9,65.0,14.4
08,06,0,B,26.0,18.9,65.0,14.4
08,08,0,B,26.0,18.9,65.0,14.4
08,10,0,B,26.0,18.9,65.0,14.4
08,12,0,B,26.0,18.9,65.0,14.4
08,14,0,B,26.0,18.9,65.0,14.4
08,16,0,B,26.0,18.9,65.0,14.4
08,18,0,B,26.0,18.9,65.0,14.4
08,20,0,B,26.0,18.9,65.0,14.4
08,22,0,B,26.0,18.9,65.0,14.4
08,24,0,B,26.0,18.9,65.0,14.4
08,26,0,B,26.0,18.9,65.0,14.4
08,28,0,B,26.0,18.9,65.0,14.4
08,30,0,B,26.0,18.9,65.0,14.4
08,32,0,B,26.0,18.9,65.0,14.4
08,34,0,B,26.0,18.9,65.0,14.4
08,36,0,B,26.0,18.9,65.0,14.4
08,38,0,B,26.0,18.9,65.0,14.4
08,40,0,B,26.0,18.9,65.0,14.4
08,42,0,B,26.0,18.9,65.0,14.4
08,44,0,B,26.0,18.9,65.0,14.4
08,46,0,B,26.0,18.9,65.0,14.4
08,48,0,B,26.0,18.9,65.0,14.4
08,50,0,B,26.0,18.9,65.0,14.4
08,52,0,B,26.0,18.9,65.0,14.4
08,54,0,B,26.0,18.9,65.0,14.4
08,56,0,B,26.0,18.9,65.0,14.4
08,58,0,B,26.0,18.9,65.0,14.4
09,00,0,B,25.0,18.9,69.0,14.4
09,02,0,B,25.0,18.9,69.0,14.4
09,04,0,B,25.0,18.9,69.0,14.4
09,06,0,B,25.0,18.9,69.0,14.4
09,08,0,B,25.0,18.9,69.0,14.4
09,10,0,B,25.0,18.9,69.0,14.4
09,12,0,B,25.0,18.9,69.0,14.4
09,14,0,B,25.0,18.9,69.0,14.4
09,16,0,B,25.0,18.9,69.0,14.4
09,18,0,B,25.0,18.9,69.0,14.4
09,20,0,B,25.0,18.9,69.0,14.4
09,22,0,B,25.0,18.9,69.0,14.4
09,24,0,B,25.0,18.9,69.0,14.4
09,26,0,B,25.0,18.9,69.0,14.4
09,28,0,B,25.0,18.9,69.0,14.4
09,30,0,B,25.0,18.9,69.0,14.4
09,32,0,B,25.0,18.9,69.0,14.4
09,34,0,B,25.0,18.9,69.0,14.4
09,36,0,B,25.0,18.9,69.0,14.4
09,38,0,B,25.0,18.9,69.0,14.4
09,40,0,B,25.0,18.9,69.0,14.4
09,42,0,B,25.0,18.9,69.0,14.4
09,44,0,B,25.0,18.9,69.0,14.4
09,46,0,B,25.0,18.9,69.0,14.4
09,48,0,B,25.0,18.9,69.0,14.4
09,50,0,B,25.0,18.9,69.0,14.4
09,52,0,B,25.0,18.9,69.0,14.4
09,54,0,B,25.0,18.9,69.0,14.4
09,56,0,B,25.0,18.9,69.0,14.4
09,58,0,B,25.0,18.9,69.0,14.4
12,00,0,C,24.0,19.9,78.0,10.8
12,02,0,C,24.0,19.9,78.0,10.8
